article_code,material,form,thickness_mm,diameter_mm,outer_diameter_mm,inner_diameter_mm,width_mm,length_mm,color,variant,group,unit,item_type,is_remnant,article_name,saw_label
10014464,PP,leht,20,,,,1500,3000,hall,,PP,M2,1,Ei,PP-C 20x1500x3000mm  hall RAL7032,PP leht 20x1500x3000 hall (10014464)
10003722,PP,leht,25,,,,1000,2000,hall,,PP,M2,1,Ei,PP-H 25x1000x2000mm hall RAL7032,PP leht 25x1000x2000 hall (10003722)
10009537,PP,leht,25,,,,2000,4000,hall,,PP,M2,1,Ei,PP-H 25x2000x4000mm hall RAL7032,PP leht 25x2000x4000 hall (10009537)
10000619,PP,leht,30,,,,1000,2000,hall,,PP,M2,1,Ei,PP-H 30x1000x2000mm hall RAL7032,PP leht 30x1000x2000 hall (10000619)
10000620,PP,leht,30,,,,1000,2000,natural,,PP,M2,1,Ei,PP-H 30x1000x2000mm natural,PP leht 30x1000x2000 natural (10000620)
10011560,PP,leht,35,,,,1000,1200,valge,UV,PP,M2,1,Ei,Paneltim 100x100 PP-C Prime 35x1000x1200mm valge UV,PP leht 35x1000x1200 UV valge (10011560)
10011561,PP,leht,35,,,,1000,1200,,UV,PP,M2,1,Ei,Paneltim 100x100 PP-C Prime 35x1000x1200mm bee? UV,PP leht 35x1000x1200 UV (10011561)
10011562,PP,leht,35,,,,1000,1200,hall,UV,PP,M2,1,Ei,Paneltim 100x100 PP-C Prime 35x1000x1200mm hall UV,PP leht 35x1000x1200 UV hall (10011562)
10000621,PP,leht,40,,,,1000,2000,natural,,PP,M2,1,Ei,PP-H 40x1000x2000mm natural,PP leht 40x1000x2000 natural (10000621)
10000622,PP,leht,50,,,,1000,2000,natural,,PP,M2,1,Ei,PP-H 50x1000x2000mm natural,PP leht 50x1000x2000 natural (10000622)
10008994,PP,leht,50,,,,1000,1200,must,REG,PP,M2,1,Ei,Paneltim 50x50 PP REG ruut5 50x1000x1200mm must,PP leht 50x1000x1200 REG must (10008994)
10010416,PP,leht,50,,,,1000,2600,valge,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime 50x1000x2600mm valge UV,PP leht 50x1000x2600 UV valge (10010416)
10010417,PP,leht,50,,,,1000,2600,valge,UV,PP,M2,1,Ei,Paneltim 50x100 PP-C Prime 50x1000x2600mm valge UV,PP leht 50x1000x2600 UV valge (10010417)
10011552,PP,leht,50,,,,1000,2600,,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime 50x1000x2600mm bee? UV,PP leht 50x1000x2600 UV (10011552)
10011553,PP,leht,50,,,,1000,2600,hall,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime 50x1000x2600mm hall UV,PP leht 50x1000x2600 UV hall (10011553)
10011554,PP,leht,50,,,,1000,1200,,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime 50x1000x1200mm bee? UV,PP leht 50x1000x1200 UV (10011554)
10011555,PP,leht,50,,,,1000,1200,hall,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime 50x1000x1200mm hall UV,PP leht 50x1000x1200 UV hall (10011555)
10011556,PP,leht,50,,,,1000,2600,,UV,PP,M2,1,Ei,Paneltim 50x100 PP-C Prime 50x1000x2600mm bee? UV,PP leht 50x1000x2600 UV (10011556)
10011559,PP,leht,50,,,,1000,1200,valge,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime 50x1000x1200mm valge UV,PP leht 50x1000x1200 UV valge (10011559)
10011563,PP,leht,50,,,,1000,1200,hall,REG,PP,M2,1,Ei,Paneltim 50x50 PP REG ruut5 50x1000x1200mm hall,PP leht 50x1000x1200 REG hall (10011563)
10011564,PP,leht,50,,,,1000,1200,must,REG,PP,M2,1,Ei,Paneltim 50x50 PP REG orange 50x1000x1200mm must,PP leht 50x1000x1200 REG must (10011564)
10011565,PP,leht,50,,,,1000,1200,valge,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime orange 50x1000x1200mm valge UV,PP leht 50x1000x1200 UV valge (10011565)
10013351,PP,leht,50,,,,1000,1200,,UV,PP,M2,1,Ei,Paneltim 50x100 PP Lightweight 50x1000x1200mm GREE6001 UV,PP leht 50x1000x1200 UV (10013351)
10014806,PP,leht,50,,,,1000,2600,roheline,UV,PP,M2,1,Ei,Paneltim 50x100 PP-C near to Prime 50x1000x2600mm roheline UV,PP leht 50x1000x2600 UV roheline (10014806)
10011161,PP,leht,1000,,,,,2600,valge,UV,PP,M2,1,Ei,Paneltim 50x50 PE Prime 1000x2600mm valge UV,PP leht 1000x2600 UV valge (10011161)
10013005,PP,leht,1000,,,,,2600,hall,UV,PP,M2,1,Ei,Paneltim 50x50 PP-C Prime 1000x2600mm hall UV,PP leht 1000x2600 UV hall (10013005)
ISOK064292,PP,leht,1000,,,,,2000,hall,,PP,M2,1,Ei,PP leht 05mmx1000x2000mm hall RAL7032,PP leht 1000x2000 hall (ISOK064292)
ISOK064359,PP,leht,1000,,,,,2000,,,PP,M2,1,Ei,PP leht 08mmx1000x2000mm nat 400PPH,PP leht 1000x2000 (ISOK064359)
MEPLAPP5,PP,leht,1000,,,,,2000,hall,,PP,M2,1,Ei,PP leht 05mmx1000x2000mm hall RAL7032,PP leht 1000x2000 hall (MEPLAPP5)
PPLEHT2NAT,PP,leht,1000,,,,,2000,natural,,PP,M2,1,Ei,PP leht 02mmx1000x2000mm natural,PP leht 1000x2000 natural (PPLEHT2NAT)
PPLEHT3NAT,PP,leht,1000,,,,,2000,natural,,PP,M2,1,Ei,PP leht 03mmx1000x2000mm natural,PP leht 1000x2000 natural (PPLEHT3NAT)
ISOK064360,PP,leht,1500,,,,,3000,,,PP,M2,1,Ei,PP leht 08mmx1500x3000mm nat 400PPH,PP leht 1500x3000 (ISOK064360)
MEPLAPP4,PP,leht,1500,,,,,3000,hall,,PP,M2,1,Ei,PP leht 04mmx1500x3000mm hall RAL7032,PP leht 1500x3000 hall (MEPLAPP4)
PLASTENAPPLEHT5,PP,leht,1500,,,,,3000,,,PP,M2,1,Ei,PP leht 05mmx1500x3000mm,PP leht 1500x3000 (PLASTENAPPLEHT5)
10007226,PP,muu,10,,,,1000,1500,hall,,PP,TK,1,Ei,PP-H 10x1000x1500mm hall RAL7032,PP muu 1500 hall (10007226)
10007456,PP,muu,100,,,,405,905,,,PP,TK,1,Ei,PP-H 06x100x405x905mm *Põhjata kast*keevitus,PP muu 905 (10007456)
10007455,PP,muu,176,,,,388,900,,,PP,TK,1,Ei,PP-H 06x176x388x900mm *Hobukäru kast*keevitus,PP muu 900 (10007455)
10011160,PP,muu,3000,,,,,,valge,,PP,KMPL,1,Ei,PP-U profiil L-3000mm(10tk 1 kmpl) valge,PP muu valge (10011160)
10003393,PP,muu,,,,,,,,,PP,TK,1,Ei,PP vann 1,PP muu (10003393)
10003394,PP,muu,,,,,,,,,PP,TK,1,Ei,PP vann 2,PP muu (10003394)
10003395,PP,muu,,,,,,,,,PP,TK,1,Ei,PP vann 5,PP muu (10003395)
10003426,PP,muu,,,,,,,,,PP,TK,1,Ei,PP vann 3,PP muu (10003426)
10003427,PP,muu,,,,,,,,,PP,TK,1,Ei,PP vann 4,PP muu (10003427)
390000,PP,muu,,,,,,,,,PP,TK,1,Ei,PP-kangast kott,PP muu (390000)
700059,PP,muu,,,,,,,,,PP,TK,1,Ei,PP freesimine ja painutamine STERA,PP muu (700059)
700287,PP,muu,,,,,,,,,PP,TK,1,Ei,PP plaatide painutamine,PP muu (700287)
10012690,PP,varras/profiil,,50,,,,3000,valge,UV,PP,M,1,Ei,Paneltim PP H-profiil 50x3000mm valge UV,PP varras/profiil D50xL3000 UV valge (10012690)
10002831,PP,ümar,,15,,,,2000,hall,,PP,M,1,Ei,PP-H ümar 15x2000mm hall,PP ümar D15xL2000 hall (10002831)
10002831/1,PP,ümar,,15,,,,2000,hall,,PP,M,1,Jah,PP-H ümar 15x2000mm hall jäägid(mõõdud märkmetes),PP ümar D15xL2000 hall (10002831/1)
400335,PP,ümar,,15,,,,,,,PP,M,1,Ei,PP ?ümar 15mm,PP ümar D15 (400335)
10002626,PP,ümar,,20,,,,2000,hall,,PP,M,1,Ei,PP-H ümar 20x2000mm hall,PP ümar D20xL2000 hall (10002626)
10008832,PP,ümar,,25,,,,1000,hall,,PP,M,1,Ei,PP-H ümar 25x1000mm hall,PP ümar D25xL1000 hall (10008832)
10013571,PP,ümar,,30,,,,2000,hall,,PP,M,1,Ei,PP-H ümar 30x2000mm hall,PP ümar D30xL2000 hall (10013571)
10008833,PP,ümar,,40,,,,1000,hall,,PP,M,1,Ei,PP-H ümar 40x1000mm hall,PP ümar D40xL1000 hall (10008833)
10001818,PP,ümar,,60,,,,1000,hall,,PP,M,1,Ei,PP-H ümar 60x1000mm hall,PP ümar D60xL1000 hall (10001818)
10003646,PP,ümar,,130,,,,2000,hall,,PP,M,1,Ei,PP-H ümar 130x2000mm hall,PP ümar D130xL2000 hall (10003646)
10003646/1,PP,ümar,,130,,,,2000,hall,,PP,M,1,Jah,PP-H ümar 130x2000mm hall jäägid(mõõdud märkmetes),PP ümar D130xL2000 hall (10003646/1)
10002875,PP,ümar,,200,,,,2000,hall,,PP,M,1,Ei,PP-H ümar 200x2000mm hall,PP ümar D200xL2000 hall (10002875)
10003746,PP,ümar,,2000,,,,,natural,,PP,M,1,Ei,PP-H ümar 15mmx2000mm natural,PP ümar D2000 natural (10003746)
400283,PP,ümar,,2000,,,,,hall,,PP,M,1,Ei,PP ?ümar 60mmx2000mm hall,PP ümar D2000 hall (400283)
GE0201040060,PP,ümar,,2000,,,,,hall,,PP,M,1,Ei,PP ?ümar 60mmx2000mm hall,PP ümar D2000 hall (GE0201040060)
TRAIDPP15HALL,PP,ümar,,2000,,,,,hall,,PP,M,1,Ei,PP ?ümar 15mmx2000mm hall 7032,PP ümar D2000 hall (TRAIDPP15HALL)
10002958,PS,leht,1000,,,,,2000,valge,,PS,M2,1,Ei,"PS 1,0mmx1000x2000mm valge matt/läikiv",PS leht 1000x2000 valge (10002958)
PS1,PS,leht,1000,,,,,2000,valge,,PS,M2,1,Ei,"PS 1,0mmx1000x2000mm valge matt/l??ikiv",PS leht 1000x2000 valge (PS1)
10002826,PSU,ümar,,1000,,,,,natural,,PSU,M,1,Ei,PSU ümar 60mmX1000MM natural,PSU ümar D1000 natural (10002826)
10000651,PTFE,leht,0.08,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimiga 0,08x1000mmx30m",PTFE leht 0.08x1000 (10000651)
10000655,PTFE,leht,0.08,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimita 0,08x1000mmx30m",PTFE leht 0.08x1000 (10000655)
10001918,PTFE,leht,0.08,,,,,1000,,,PTFE,M2,1,Ei,"PTFE kile 0,08x1000mm",PTFE leht 0.08x1000 (10001918)
SYNT410*9139,PTFE,leht,0.08,,,,,,,,PTFE,M2,1,Ei,"PTFE RIIE LIIMITA 0,08MM",PTFE leht 0.08 (SYNT410*9139)
10000652,PTFE,leht,0.13,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimiga 0,13x1000mmx30m",PTFE leht 0.13x1000 (10000652)
10000656,PTFE,leht,0.13,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimita 0,13x1000mmx30m",PTFE leht 0.13x1000 (10000656)
10015473,PTFE,leht,0.13,,,,,1000,must,,PTFE,M2,1,Ei,"PTFE riie liimiga 0,13x1000mm antistaatiline must",PTFE leht 0.13x1000 must (10015473)
SYNT410*9138,PTFE,leht,0.13,,,,,,,,PTFE,M2,1,Ei,"PTFE RIIE LIIMITA 0,13MM",PTFE leht 0.13 (SYNT410*9138)
SYNT420*9858,PTFE,leht,0.13,,,,,,,,PTFE,M2,1,Ei,"PTFE RIIE LIIMIGA 0,13MM",PTFE leht 0.13 (SYNT420*9858)
10000653,PTFE,leht,0.15,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimiga 0,15x1000mmx30m",PTFE leht 0.15x1000 (10000653)
10000657,PTFE,leht,0.15,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimita 0,15x1000mmx30m",PTFE leht 0.15x1000 (10000657)
ISORIIELIIM015,PTFE,leht,0.15,,,,,,,,PTFE,M2,1,Ei,"PTFE RIIE LIIMIGA 0,15MM",PTFE leht 0.15 (ISORIIELIIM015)
10000993,PTFE,leht,0.2,,,,,1000,,,PTFE,M2,1,Ei,"PTFE 0,2x1000mmx30m",PTFE leht 0.2x1000 (10000993)
10000623,PTFE,leht,0.25,,,,,1200,,,PTFE,M2,1,Ei,"PTFE 0,25x1200mmx10m",PTFE leht 0.25x1200 (10000623)
10000654,PTFE,leht,0.25,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimiga 0,25x1000mmx30m",PTFE leht 0.25x1000 (10000654)
10000658,PTFE,leht,0.25,,,,,1000,,,PTFE,M2,1,Ei,"PTFE riie liimita 0,25x1000mmx30m",PTFE leht 0.25x1000 (10000658)
FCFPTFERIIE0_25,PTFE,leht,0.25,,,,,2600,,,PTFE,M2,1,Ei,"PTFE RIIE LIIMITA 0,25x2600mmx7m",PTFE leht 0.25x2600 (FCFPTFERIIE0_25)
ISORIIELIIM025,PTFE,leht,0.25,,,,,,,,PTFE,M2,1,Ei,"PTFE RIIE LIIMIGA 0,25MM",PTFE leht 0.25 (ISORIIELIIM025)
SYNT410*9140,PTFE,leht,0.25,,,,,,,,PTFE,M2,1,Ei,"PTFE RIIE LIIMITA 0,25MM",PTFE leht 0.25 (SYNT410*9140)
TEM29,PTFE,leht,0.35,,,,,,,,PTFE,M2,1,Ei,"PTFE teflon F7020 0,35mm",PTFE leht 0.35 (TEM29)
10000994,PTFE,leht,0.5,,,,,1000,,,PTFE,M2,1,Ei,"PTFE 0,5x1000mmx30m",PTFE leht 0.5x1000 (10000994)
10002743,PTFE,leht,0.5,,,,1000,1000,,,PTFE,M2,1,Ei,"PTFE 0,5x1000x1000mm",PTFE leht 0.5x1000x1000 (10002743)
10006684,PTFE,leht,0.5,,,,1200,1200,,,PTFE,M2,1,Ei,"PTFE 0,5x1200x1200mm",PTFE leht 0.5x1200x1200 (10006684)
10000960,PTFE,leht,0.8,,,,,1000,,,PTFE,M2,1,Ei,"PTFE 0,8x1000mmx30m",PTFE leht 0.8x1000 (10000960)
10006685,PTFE,leht,0.8,,,,1200,1200,,,PTFE,M2,1,Ei,"PTFE 0,8x1200x1200mm",PTFE leht 0.8x1200x1200 (10006685)
10000625,PTFE,leht,1,,,,,1200,,,PTFE,M2,1,Ei,PTFE 01x1200mmx30/50m,PTFE leht 1x1200 (10000625)
10000626,PTFE,leht,1,,,,,1400,,,PTFE,M2,1,Ei,PTFE 01x1400mmx50m,PTFE leht 1x1400 (10000626)
10000627,PTFE,leht,1,,,,,1600,,,PTFE,M2,1,Ei,PTFE 01x1600mmx50m,PTFE leht 1x1600 (10000627)
10000628,PTFE,leht,1,,,,,1700,,,PTFE,M2,1,Ei,PTFE 01x1700mmx20m,PTFE leht 1x1700 (10000628)
10000629,PTFE,leht,1,,,,,1200,,,PTFE,M2,1,Ei,PTFE 01x1200mmx10m,PTFE leht 1x1200 (10000629)
10000630,PTFE,leht,1,,,,,800,,,PTFE,M2,1,Ei,PTFE 01x800mmx30m,PTFE leht 1x800 (10000630)
10009283,PTFE,leht,1,,,,,1210,,,PTFE,M2,1,Ei,PTFE 01x1210mmx10m,PTFE leht 1x1210 (10009283)
400001,PTFE,leht,1,,,,,,,,PTFE,M2,1,Ei,PTFE 1 mm s????vitatud,PTFE leht 1 (400001)
GUARNS1000100,PTFE,leht,1,,,,,,,,PTFE,M2,1,Ei,PTFE leht 01mm 1000x50m,PTFE leht 1 (GUARNS1000100)
GUARNS1200100,PTFE,leht,1,,,,,,,,PTFE,M2,1,Ei,PTFE leht 01mm 1200mmx50m,PTFE leht 1 (GUARNS1200100)
LORKPTFELEHT1,PTFE,leht,1,,,,,,,,PTFE,M2,1,Ei,PTFE leht 01mm 1000x30m,PTFE leht 1 (LORKPTFELEHT1)
SUNO11,PTFE,leht,1,,,,,,,,PTFE,M2,1,Ei,PTFE leht 01mm s????vitatud 1200mm,PTFE leht 1 (SUNO11)
10000631,PTFE,leht,2,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 02x1000x1000mm,PTFE leht 2x1000x1000 (10000631)
10000633,PTFE,leht,2,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 02x1200x1200mm,PTFE leht 2x1200x1200 (10000633)
10000634,PTFE,leht,2,,,,1500,1500,,,PTFE,M2,1,Ei,PTFE 02x1500x1500mm,PTFE leht 2x1500x1500 (10000634)
10002524,PTFE,leht,2,,,,,1000,,,PTFE,M2,1,Ei,PTFE 02x1000mmx12m,PTFE leht 2x1000 (10002524)
HIGHPTFELEHT2,PTFE,leht,2,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 02mm 1200x1200mm,PTFE leht 2x1200x1200 (HIGHPTFELEHT2)
ISOLEHT2,PTFE,leht,2,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 02mm 1200x1200mm,PTFE leht 2x1200x1200 (ISOLEHT2)
MIKROPTFELEHT2,PTFE,leht,2,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 02mm 1200x1200mm,PTFE leht 2x1200x1200 (MIKROPTFELEHT2)
TRAIDPTELEHT02,PTFE,leht,2,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 02mm 1200x1200mm,PTFE leht 2x1200x1200 (TRAIDPTELEHT02)
10000635,PTFE,leht,3,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 03x1000x1000mm,PTFE leht 3x1000x1000 (10000635)
10000636,PTFE,leht,3,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 03x1200x1200mm,PTFE leht 3x1200x1200 (10000636)
10000637,PTFE,leht,3,,,,,1200,,,PTFE,M2,1,Ei,PTFE 03x1200mmx10m,PTFE leht 3x1200 (10000637)
10000638,PTFE,leht,3,,,,1500,1500,,,PTFE,M2,1,Ei,PTFE 03x1500x1500mm,PTFE leht 3x1500x1500 (10000638)
HIGHPTFELEHT3,PTFE,leht,3,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 03mm 1200x1200mm virg,PTFE leht 3x1200x1200 (HIGHPTFELEHT3)
ISOLEHT3,PTFE,leht,3,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 03mm 1200x1200mm,PTFE leht 3x1200x1200 (ISOLEHT3)
MIKROPTFELEHT,PTFE,leht,3,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 03mm 1200x1200mm,PTFE leht 3x1200x1200 (MIKROPTFELEHT)
TRAIDPTFELEHT3,PTFE,leht,3,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 03mm 1200x1200mm,PTFE leht 3x1200x1200 (TRAIDPTFELEHT3)
10000639,PTFE,leht,4,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 04x1200x1200mm,PTFE leht 4x1200x1200 (10000639)
10005335,PTFE,leht,4,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 04x1200x1200mm 1 pool söövitatud,PTFE leht 4x1200x1200 (10005335)
GUARNL1200040,PTFE,leht,4,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 04mm 1200x1200mm,PTFE leht 4x1200x1200 (GUARNL1200040)
ISOLEHT4,PTFE,leht,4,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 04mm 1200x1200mm,PTFE leht 4x1200x1200 (ISOLEHT4)
LORKPTFELEHT4,PTFE,leht,4,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 04mm 1200x1200mm virg,PTFE leht 4x1200x1200 (LORKPTFELEHT4)
SILICONE05143,PTFE,leht,4,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 04mm 1200x1200mm,PTFE leht 4x1200x1200 (SILICONE05143)
10000640,PTFE,leht,5,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 05x1200x1200mm,PTFE leht 5x1200x1200 (10000640)
10000641,PTFE,leht,5,,,,1500,1500,,,PTFE,M2,1,Ei,PTFE 05x1500x1500mm,PTFE leht 5x1500x1500 (10000641)
10003117,PTFE,leht,5,,,,1000,2000,,,PTFE,M2,1,Ei,PTFE 05x1000x2000mm,PTFE leht 5x1000x2000 (10003117)
10016260,PTFE,leht,5,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE+GF 25% 05x1200x1200mm,PTFE leht 5x1200x1200 (10016260)
400017,PTFE,leht,5,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 05x1200x1200 mm,PTFE leht 5x1200x1200 (400017)
ISOLEHT5,PTFE,leht,5,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 05mm 1200x1200mm,PTFE leht 5x1200x1200 (ISOLEHT5)
LORKPTFELEHT5,PTFE,leht,5,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE leht 05mm 1000x1000mm virg,PTFE leht 5x1000x1000 (LORKPTFELEHT5)
10000642,PTFE,leht,6,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 06x1200x1200mm,PTFE leht 6x1200x1200 (10000642)
10000643,PTFE,leht,6,,,,1200,1200,,REG,PTFE,M2,1,Ei,PTFE 06x1200x1200mm REG,PTFE leht 6x1200x1200 REG (10000643)
ISOLEHT6,PTFE,leht,6,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 06mm 1200x1200mm,PTFE leht 6x1200x1200 (ISOLEHT6)
LORKPTFELEHT6,PTFE,leht,6,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE leht 06mm 1000x1000mm,PTFE leht 6x1000x1000 (LORKPTFELEHT6)
10000644,PTFE,leht,8,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 08x1200x1200mm,PTFE leht 8x1200x1200 (10000644)
10002637,PTFE,leht,8,,,,100,100,must,,PTFE,M2,1,Ei,PTFE+grafiit 08x100x100mm must,PTFE leht 8x100x100 must (10002637)
10006513,PTFE,leht,8,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 08x1000x1000mm,PTFE leht 8x1000x1000 (10006513)
HIGHPTFELEHT8,PTFE,leht,8,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 08mm 1200x1200mm,PTFE leht 8x1200x1200 (HIGHPTFELEHT8)
10000645,PTFE,leht,10,,,,1000,2000,,,PTFE,M2,1,Ei,PTFE 10x1000x2000mm,PTFE leht 10x1000x2000 (10000645)
10000646,PTFE,leht,10,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 10x1200x1200mm,PTFE leht 10x1200x1200 (10000646)
10000647,PTFE,leht,10,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 10x1000x1000mm,PTFE leht 10x1000x1000 (10000647)
400039,PTFE,leht,10,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 10x1200x1200 mm,PTFE leht 10x1200x1200 (400039)
GUARNL1200100,PTFE,leht,10,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 10mm 1200x1200mm,PTFE leht 10x1200x1200 (GUARNL1200100)
HIGHPTFELEHT10,PTFE,leht,10,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 10mm 1200x1200mm,PTFE leht 10x1200x1200 (HIGHPTFELEHT10)
LORKPTFELEHT10/1200,PTFE,leht,10,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 10mm 1200x1200mm virg,PTFE leht 10x1200x1200 (LORKPTFELEHT10/1200)
MIKROPTFELEHT10,PTFE,leht,10,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 10mm 1200x1200mm,PTFE leht 10x1200x1200 (MIKROPTFELEHT10)
TRAIDPTFELEHT10,PTFE,leht,10,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 10mm 1200x1200mm,PTFE leht 10x1200x1200 (TRAIDPTFELEHT10)
10002111,PTFE,leht,12,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 12x1000x1000mm,PTFE leht 12x1000x1000 (10002111)
10012156,PTFE,leht,12,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 12x1200x1200mm,PTFE leht 12x1200x1200 (10012156)
10000648,PTFE,leht,15,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 15x1000x1000mm,PTFE leht 15x1000x1000 (10000648)
10001815,PTFE,leht,15,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 15x1200x1200mm,PTFE leht 15x1200x1200 (10001815)
10008270,PTFE,leht,15,,,,1000,2000,,,PTFE,M2,1,Ei,PTFE 15x1000x2000mm,PTFE leht 15x1000x2000 (10008270)
HIGHPTFELEHT15,PTFE,leht,15,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 15mm 1200x1200mm/DEFEKTIGA/vaata,PTFE leht 15x1200x1200 (HIGHPTFELEHT15)
10000649,PTFE,leht,20,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 20x1000x1000mm,PTFE leht 20x1000x1000 (10000649)
10000650,PTFE,leht,20,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 20x1200x1200mm,PTFE leht 20x1200x1200 (10000650)
10016964,PTFE,leht,20,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE+süsinik 25% 20x1200x1200mm,PTFE leht 20x1200x1200 (10016964)
MIKROPTFELEHT20,PTFE,leht,20,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE leht 20mm 1200x1200mm,PTFE leht 20x1200x1200 (MIKROPTFELEHT20)
PLASTENAPTFELEHT20/2,PTFE,leht,20,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE leht 20x1000x1000mm,PTFE leht 20x1000x1000 (PLASTENAPTFELEHT20/2)
10000995,PTFE,leht,25,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 25x1000x1000mm,PTFE leht 25x1000x1000 (10000995)
10002112,PTFE,leht,25,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 25x1200x1200mm,PTFE leht 25x1200x1200 (10002112)
10000996,PTFE,leht,30,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 30x1000x1000mm,PTFE leht 30x1000x1000 (10000996)
10004154,PTFE,leht,30,,,,1200,1200,,,PTFE,M2,1,Ei,PTFE 30x1200x1200mm,PTFE leht 30x1200x1200 (10004154)
PTFELEHT35,PTFE,leht,35,,,,,,,,PTFE,M2,1,Ei,PTFE leht 35mm,PTFE leht 35 (PTFELEHT35)
10000997,PTFE,leht,45,,,,1000,1000,,,PTFE,M2,1,Ei,PTFE 45x1000x1000mm,PTFE leht 45x1000x1000 (10000997)
PLASTENAPTFELEHT10,PTFE,leht,1000,,,,,1000,,,PTFE,M2,1,Ei,PTFE leht 10mmx1000x1000mm,PTFE leht 1000x1000 (PLASTENAPTFELEHT10)
PLASTENAPTFELEHT6,PTFE,leht,1000,,,,,1000,,,PTFE,M2,1,Ei,PTFE leht 06mmx1000x1000mm,PTFE leht 1000x1000 (PLASTENAPTFELEHT6)
400160,PTFE,leht,1200,,,,,1200,,,PTFE,M2,1,Ei,PTFE+s??si leht 04mmx1200x1200mm,PTFE leht 1200x1200 (400160)
400575,PTFE,leht,1500,,,,,1500,,,PTFE,M2,1,Ei,PTFE paisutatud 3mmx1500x1500mm,PTFE leht 1500x1500 (400575)
PTFEPAISUT3/1.5,PTFE,leht,1500,,,,,1500,,,PTFE,M2,1,Ei,PTFE paisutatud 3mmx1500x1500mm,PTFE leht 1500x1500 (PTFEPAISUT3/1.5)
10000624,PTFE,leht,,,,,,,,,PTFE,M2,1,Ei,PTFE 01x1000x10m,PTFE leht (10000624)
10000632,PTFE,leht,,,,,,,,REG,PTFE,M2,1,Ei,PTFE 02x1200x1200 REG,PTFE leht REG (10000632)
